POS_ID,SALE_DATE,BRANCH,SKU,VOLUME,PRICE
POS_03907,2024-10-22,London-HQ,Landing-Gear,5.0,1430.7999975999694
POS_03908,2024-10-18,Berlin-West,Signal-Booster,7.0,-54.00736151345002
POS_03909,2024-10-18,Tokyo-Central,Lithium-Cell,5.0,344.63578018226843
POS_03910,2024-07-11,NYC-East,Lithium-Cell,4.0,2409.9205868239665
POS_03911,2024-12-19,London-HQ,Signal-Booster,6.0,2590.5505270310946
POS_03912,2024-08-11,Berlin-West,Lithium-Cell,2.0,1393.2102172589566
POS_03913,2024-09-09,NYC-East,Falcon-Drone,4.0,1505.679421305159
POS_03914,2024-09-27,Tokyo-Central,Controller-Pro,7.0,2868.41097018181
POS_03915,2024-08-28,Paris-South,Falcon-Drone,5.0,2794.1618616312335
POS_03916,2024-09-30,Berlin-West,Falcon-Drone,5.0,441.38121217686376
POS_03917,2024-07-30,London-HQ,Falcon-Drone,1.0,2546.410162420042
POS_03918,2024-07-08,Tokyo-Central,Lithium-Cell,3.0,2799.527961023952
POS_03919,2024-12-04,Tokyo-Central,Lithium-Cell,7.0,2421.224341695228
POS_03920,2024-09-02,NYC-East,Falcon-Drone,8.0,2429.5820352818314
POS_03921,2024-08-14,Paris-South,4K-Camera,1.0,380.21226308524024
POS_03922,2024-09-11,Paris-South,Falcon-Drone,7.0,563.0521364844742
POS_03923,2024-11-02,NYC-East,Landing-Gear,6.0,751.8512730529684
POS_03924,2024-07-14,Berlin-West,4K-Camera,3.0,2207.593498023865
POS_03925,2024-11-01,London-HQ,Lithium-Cell,7.0,536.1943811453841
POS_03926,2024-11-14,Berlin-West,Lithium-Cell,9.0,2224.3799721167807
POS_03927,2024-12-06,London-HQ,Signal-Booster,5.0,2958.1464481664048
POS_03928,2024-09-17,Paris-South,Landing-Gear,6.0,2507.638598610924
POS_03929,2024-09-17,NYC-East,4K-Camera,5.0,1244.5471912651533
POS_03930,2024-11-10,Berlin-West,4K-Camera,5.0,1412.2607768953337
POS_03931,2024-12-16,Paris-South,Lithium-Cell,6.0,353.81287193488464
POS_03932,2024-12-16,Tokyo-Central,Landing-Gear,3.0,2648.810511703552
POS_03933,2024-09-14,Berlin-West,Controller-Pro,6.0,2692.237456506362
POS_03934,2024-07-01,Berlin-West,Controller-Pro,6.0,478.20620300278824
POS_03935,2024-10-25,NYC-East,Lithium-Cell,6.0,8.447290101901373
POS_03936,2024-09-14,Paris-South,Signal-Booster,1.0,1447.94525544046
POS_03937,2024-10-27,Berlin-West,Signal-Booster,9.0,1526.1529370257792
POS_03938,2024-11-13,Berlin-West,Landing-Gear,2.0,1089.9086458434754
POS_03939,2024-09-17,NYC-East,Lithium-Cell,6.0,2343.565576994355
POS_03940,2024-07-09,Paris-South,Falcon-Drone,7.0,2139.0249769779034
POS_03941,2024-07-19,London-HQ,Controller-Pro,6.0,1016.6175987671049
POS_03942,2024-12-17,Berlin-West,4K-Camera,9.0,2207.8489162095407
POS_03943,2024-09-28,London-HQ,Controller-Pro,5.0,350.55039350085707
POS_03944,2024-11-18,Tokyo-Central,Falcon-Drone,8.0,2928.6054764993664
POS_03945,2024-11-13,London-HQ,4K-Camera,4.0,1101.2853309191096
POS_03946,2024-07-01,Berlin-West,Lithium-Cell,5.0,1703.7476043854788
POS_03947,2024-10-19,London-HQ,Signal-Booster,4.0,2681.7971842912893
POS_03948,2024-12-21,Tokyo-Central,Landing-Gear,2.0,1736.0704710254279
POS_03949,2024-11-29,Tokyo-Central,Falcon-Drone,6.0,-23.95237386164611
POS_03950,2024-12-08,Tokyo-Central,Controller-Pro,1.0,735.1030326451694
POS_03951,2024-12-14,Berlin-West,4K-Camera,9.0,1848.1904288638384
POS_03952,2024-09-18,Paris-South,Signal-Booster,2.0,2711.8472819398103
POS_03953,2024-09-03,Paris-South,Controller-Pro,5.0,416.8569049470425
POS_03954,2024-08-30,London-HQ,Controller-Pro,8.0,2854.5908738989842
POS_03955,2024-11-18,Berlin-West,Lithium-Cell,5.0,1633.8091956466762
POS_03956,2024-09-24,NYC-East,Lithium-Cell,7.0,692.894497621652
POS_03957,2024-07-12,London-HQ,Lithium-Cell,3.0,1250.568410818153
POS_03958,2024-07-10,London-HQ,Lithium-Cell,4.0,1608.444172191613
POS_03959,2024-11-08,London-HQ,4K-Camera,2.0,1080.4695358843785
POS_03960,2024-09-09,Paris-South,Signal-Booster,4.0,1660.3086894285123
POS_03961,2024-08-06,NYC-East,4K-Camera,4.0,1911.2930213918057
POS_03962,2024-07-17,Tokyo-Central,Falcon-Drone,8.0,2352.66509721013
POS_03963,2024-12-26,Paris-South,Landing-Gear,1.0,2708.764372608092
POS_03964,2024-07-08,Berlin-West,Signal-Booster,8.0,2826.162925964306
POS_03965,2024-08-10,Berlin-West,Controller-Pro,1.0,500.3167056750815
POS_03966,2024-08-06,London-HQ,4K-Camera,5.0,1995.9800575466384
POS_03967,2024-09-17,Paris-South,Landing-Gear,5.0,758.2895557285027
POS_03968,2024-11-16,NYC-East,Controller-Pro,3.0,1886.549163318929
POS_03969,2024-08-29,Tokyo-Central,Falcon-Drone,4.0,1228.7733091443722
POS_03970,2024-09-09,London-HQ,Falcon-Drone,1.0,2907.208770062032
POS_03971,2024-07-31,London-HQ,Falcon-Drone,1.0,1912.2341687705837
POS_03972,2024-12-22,Berlin-West,Controller-Pro,1.0,1604.1404589396827
POS_03973,2024-12-04,Berlin-West,Landing-Gear,6.0,555.1563835971057
POS_03974,2024-08-07,London-HQ,4K-Camera,4.0,510.9514843577484
POS_03975,2024-07-05,London-HQ,Signal-Booster,3.0,1906.0665419468626
POS_03976,2024-10-04,Paris-South,Falcon-Drone,4.0,2510.8768134167713
POS_03977,2024-07-11,London-HQ,Signal-Booster,9.0,2242.7110311242623
POS_03978,2024-08-17,NYC-East,Signal-Booster,6.0,2066.999671094481
POS_03979,2024-08-11,NYC-East,Landing-Gear,9.0,2734.6252004895305
POS_03980,2024-07-06,Tokyo-Central,Lithium-Cell,8.0,-58.95822032146674
POS_03981,2024-09-10,Paris-South,Lithium-Cell,2.0,2101.3905391935996
POS_03982,2024-09-25,NYC-East,Landing-Gear,9.0,1227.2900356467044
POS_03983,2024-11-19,Paris-South,Landing-Gear,3.0,782.3048667248086
POS_03984,2024-08-05,Tokyo-Central,Signal-Booster,8.0,2871.755483302798
POS_03985,2024-10-21,Berlin-West,Controller-Pro,3.0,-82.24374533400908
POS_03986,2024-10-17,Berlin-West,Lithium-Cell,9.0,948.7794045967894
POS_03987,2024-10-26,London-HQ,Falcon-Drone,1.0,400.3626735131052
POS_03988,2024-12-11,London-HQ,Signal-Booster,3.0,2230.307570974718
POS_03989,2024-07-06,Berlin-West,Signal-Booster,8.0,2467.283125764264
POS_03990,2024-11-16,Berlin-West,Controller-Pro,7.0,657.0389164515337
POS_03991,2024-11-30,Paris-South,Landing-Gear,1.0,663.4624018373087
POS_03992,2024-09-03,Tokyo-Central,Landing-Gear,8.0,2951.268903690404
POS_03993,2024-10-15,Tokyo-Central,Landing-Gear,8.0,2792.792026490203
POS_03994,2024-11-21,London-HQ,Landing-Gear,8.0,34.90341884363974
POS_03995,2024-09-19,Tokyo-Central,Falcon-Drone,,2532.5918234745486
POS_03996,2024-09-05,NYC-East,4K-Camera,8.0,1850.5876391494028
POS_03997,2024-12-08,London-HQ,Falcon-Drone,9.0,586.2541526947039
POS_03998,2024-09-03,Berlin-West,Lithium-Cell,6.0,763.0385357007572
POS_03999,2024-09-22,Tokyo-Central,Landing-Gear,5.0,1298.9427888703256
POS_04000,2024-11-17,Tokyo-Central,Landing-Gear,8.0,1212.439228125954
POS_04001,2024-10-21,NYC-East,Controller-Pro,2.0,423.5538689717505
POS_04002,2024-10-08,London-HQ,4K-Camera,8.0,2195.9152500100404
POS_04003,2024-07-03,Tokyo-Central,4K-Camera,8.0,1471.4863529885922
POS_04004,2024-12-26,Tokyo-Central,Falcon-Drone,9.0,1127.266719708867
POS_04005,2024-12-19,NYC-East,Lithium-Cell,9.0,2147.743560824403
POS_04006,2024-08-06,Tokyo-Central,Signal-Booster,1.0,367.62149543375443
POS_04007,2024-08-19,Tokyo-Central,Controller-Pro,,480.37763280666024
POS_04008,2024-09-30,Tokyo-Central,Falcon-Drone,6.0,1459.0839144018112
POS_04009,2024-09-04,London-HQ,Controller-Pro,8.0,38.41919245298158
POS_04010,2024-07-04,NYC-East,Landing-Gear,6.0,1876.7220454414864
POS_04011,2024-11-20,London-HQ,Landing-Gear,8.0,2345.7374492731537
POS_04012,2024-09-27,London-HQ,Controller-Pro,3.0,1531.2278066109254
POS_04013,2024-08-13,London-HQ,Signal-Booster,9.0,1163.7210612148983
POS_04014,2024-09-23,London-HQ,4K-Camera,1.0,2397.9070408521507
POS_04015,2024-12-18,NYC-East,Falcon-Drone,3.0,995.7279545654508
POS_04016,2024-12-16,London-HQ,Controller-Pro,8.0,1368.5221930582175
POS_04017,2024-10-05,London-HQ,Controller-Pro,6.0,2639.7842751257294
POS_04018,2024-11-19,London-HQ,4K-Camera,9.0,632.7529559557574
POS_04019,2024-08-16,London-HQ,4K-Camera,4.0,1713.0306363415307
POS_04020,2024-09-26,Paris-South,Controller-Pro,8.0,163.07443120740413
POS_04021,2024-11-24,NYC-East,Controller-Pro,3.0,1162.9286334408278
POS_04022,2024-09-13,Tokyo-Central,Falcon-Drone,3.0,986.520698307799
POS_04023,2024-07-23,NYC-East,Signal-Booster,2.0,471.5128321573794
POS_04024,2024-10-21,Paris-South,Lithium-Cell,9.0,774.7506354253333
POS_04025,2024-08-04,London-HQ,Landing-Gear,1.0,1287.791660089677
POS_04026,2024-10-22,Berlin-West,Lithium-Cell,9.0,255.02661360605055
POS_04027,2024-08-12,London-HQ,Landing-Gear,4.0,24.70905767751013
POS_04028,2024-07-07,Berlin-West,Controller-Pro,4.0,2224.237752989145
POS_04029,2024-11-19,London-HQ,Signal-Booster,1.0,1618.6967545084733
POS_04030,2024-11-24,NYC-East,Landing-Gear,8.0,1382.5365714142943
POS_04031,2024-07-30,NYC-East,Landing-Gear,4.0,2579.0614326948057
POS_04032,2024-07-31,Tokyo-Central,Lithium-Cell,4.0,2436.9988306585733
POS_04033,2024-10-02,Tokyo-Central,Landing-Gear,9.0,336.59277926531337
POS_04034,2024-09-12,London-HQ,Falcon-Drone,7.0,2448.0243582775265
POS_04035,2024-07-06,NYC-East,4K-Camera,1.0,2659.8204617445654
POS_04036,2024-08-27,Paris-South,Falcon-Drone,1.0,2759.7994308462853
POS_04037,2024-11-16,NYC-East,Lithium-Cell,9.0,728.5131275573482
POS_04038,2024-09-23,Paris-South,Controller-Pro,7.0,1796.414313144002
POS_04039,2024-07-31,London-HQ,Falcon-Drone,6.0,1391.9570425660636
POS_04040,2024-08-06,Tokyo-Central,4K-Camera,8.0,1720.9794061027706
POS_04041,2024-07-26,Paris-South,Lithium-Cell,4.0,1281.2123477641217
POS_04042,2024-08-29,Paris-South,Signal-Booster,7.0,2656.3810347597932
POS_04043,2024-08-07,Berlin-West,4K-Camera,9.0,164.76435088110821
POS_04044,2024-10-16,London-HQ,Controller-Pro,2.0,2650.946540756031
POS_04045,2024-12-02,Paris-South,Signal-Booster,6.0,1493.2028303127192
POS_04046,2024-09-16,NYC-East,Lithium-Cell,9.0,1263.9207650002854
POS_04047,2024-10-11,NYC-East,Signal-Booster,1.0,1990.931296826002
POS_04048,2024-10-09,London-HQ,4K-Camera,6.0,1165.770748098422
POS_04049,2024-07-17,Berlin-West,Controller-Pro,6.0,2742.557151159314
POS_04050,2024-07-12,Tokyo-Central,Controller-Pro,2.0,2571.646726447732
POS_04051,2024-08-25,Paris-South,Falcon-Drone,2.0,14.130686541843147
POS_04052,2024-12-13,Berlin-West,Landing-Gear,2.0,823.009389777141
POS_04053,2024-07-10,NYC-East,Landing-Gear,8.0,2018.724441195699
POS_04054,2024-09-06,NYC-East,Landing-Gear,9.0,797.5099061442644
POS_04055,2024-11-08,Berlin-West,Lithium-Cell,5.0,641.3784753556506
POS_04056,2024-11-03,NYC-East,4K-Camera,8.0,797.6728282626152
POS_04057,2024-12-06,NYC-East,Falcon-Drone,5.0,949.6812730566621
POS_04058,2024-11-14,Berlin-West,Falcon-Drone,7.0,733.5882198629217
POS_04059,2024-10-16,Berlin-West,Falcon-Drone,7.0,2116.6287687101994
POS_04060,2024-08-25,Tokyo-Central,Landing-Gear,8.0,2005.8670664599663
POS_04061,2024-11-27,London-HQ,Signal-Booster,9.0,1057.6188814426423
POS_04062,2024-07-19,London-HQ,Controller-Pro,2.0,2295.9647806779913
POS_04063,2024-08-24,London-HQ,Landing-Gear,9.0,1400.007309435533
POS_04064,2024-09-16,London-HQ,Lithium-Cell,8.0,2702.544644308044
POS_04065,2024-07-02,Berlin-West,4K-Camera,2.0,2111.09343642806
POS_04066,2024-10-13,Paris-South,Signal-Booster,3.0,69.56090575775198
POS_04067,2024-08-10,NYC-East,Controller-Pro,6.0,1870.141618587197
POS_04068,2024-09-28,NYC-East,Controller-Pro,1.0,-94.82359438452445
POS_04069,2024-12-02,London-HQ,Controller-Pro,8.0,602.6407393279073
POS_04070,2024-11-06,Tokyo-Central,Signal-Booster,1.0,425.26379352243623
POS_04071,2024-10-22,London-HQ,Controller-Pro,6.0,1971.4865715706524
POS_04072,2024-11-11,Paris-South,Controller-Pro,3.0,664.5971532423027
POS_04073,2024-09-30,Paris-South,Controller-Pro,9.0,376.0800756906535
POS_04074,2024-08-18,Berlin-West,Lithium-Cell,6.0,1449.921894330437
POS_04075,2024-10-11,Tokyo-Central,Signal-Booster,5.0,1004.1913460744001
POS_04076,2024-12-03,NYC-East,Lithium-Cell,6.0,1526.5162984939477
POS_04077,2024-12-07,Paris-South,Lithium-Cell,9.0,782.5307387145905
POS_04078,2024-11-28,Paris-South,Landing-Gear,3.0,857.6565208673536
POS_04079,2024-08-04,NYC-East,Falcon-Drone,2.0,680.9971252966527
POS_04080,2024-10-07,London-HQ,Landing-Gear,9.0,2532.6863620184886
POS_04081,2024-11-30,Tokyo-Central,Lithium-Cell,3.0,167.5785133077867
POS_04082,2024-10-03,Tokyo-Central,Signal-Booster,1.0,2739.128904977208
POS_04083,2024-08-29,Berlin-West,Controller-Pro,7.0,581.8608999906828
POS_04084,2024-09-27,Tokyo-Central,Falcon-Drone,8.0,2648.7499316562107
POS_04085,2024-10-11,NYC-East,Signal-Booster,2.0,2747.6534897426386
POS_04086,2024-10-25,NYC-East,4K-Camera,4.0,441.8746904639047
POS_04087,2024-09-12,London-HQ,Lithium-Cell,8.0,-54.55194104580168
POS_04088,2024-08-22,Tokyo-Central,4K-Camera,7.0,2907.7195007745086
POS_04089,2024-10-06,Tokyo-Central,Signal-Booster,4.0,1114.8768278553177
POS_04090,2024-09-25,London-HQ,Controller-Pro,3.0,329.4286906467064
POS_04091,2024-12-16,London-HQ,Falcon-Drone,6.0,704.021810174467
POS_04092,2024-12-15,Tokyo-Central,Lithium-Cell,4.0,626.3047170188114
POS_04093,2024-09-20,Berlin-West,Controller-Pro,9.0,2692.735987208239
POS_04094,2024-11-05,Paris-South,4K-Camera,4.0,2488.0096002868804
POS_04095,2024-10-28,NYC-East,Signal-Booster,6.0,2645.0797156770864
POS_04096,2024-09-14,London-HQ,Lithium-Cell,2.0,648.2106355037322
POS_04097,2024-12-04,Tokyo-Central,Lithium-Cell,6.0,1471.1701785699397
POS_04098,2024-11-05,NYC-East,4K-Camera,1.0,1084.2228261216194
POS_04099,2024-08-31,London-HQ,4K-Camera,5.0,1981.5792291535658
POS_04100,2024-09-29,NYC-East,4K-Camera,3.0,1712.46018551216
POS_04101,2024-09-03,Berlin-West,Signal-Booster,2.0,1392.428371404238
POS_04102,2024-07-25,Paris-South,Signal-Booster,1.0,929.1194056611935
POS_04103,2024-11-07,Paris-South,Controller-Pro,8.0,2110.4054686458344
POS_04104,2024-12-07,NYC-East,4K-Camera,6.0,1879.7538156822675
POS_04105,2024-09-11,Berlin-West,Falcon-Drone,9.0,950.8898596506474
POS_04106,2024-10-04,Berlin-West,Signal-Booster,7.0,318.887304258235
POS_04107,2024-07-24,London-HQ,Landing-Gear,9.0,1332.0748637811594
POS_04108,2024-12-14,Tokyo-Central,4K-Camera,1.0,2792.7287796547685
POS_04109,2024-11-24,NYC-East,Falcon-Drone,5.0,185.58697589202797
POS_04110,2024-07-17,London-HQ,Falcon-Drone,8.0,866.085303616853
POS_04111,2024-11-11,Berlin-West,4K-Camera,7.0,1714.2472673732173
POS_04112,2024-12-17,NYC-East,Lithium-Cell,7.0,491.580752132253
POS_04113,2024-10-15,NYC-East,Falcon-Drone,9.0,1463.22559043239
POS_04114,2024-11-23,London-HQ,Landing-Gear,3.0,2103.925938411682
POS_04115,2024-11-16,Tokyo-Central,4K-Camera,7.0,1739.2230064380997
POS_04116,2024-10-27,Tokyo-Central,4K-Camera,9.0,2922.8926332605115
POS_04117,2024-07-26,London-HQ,Falcon-Drone,4.0,2348.9638401926886
POS_04118,2024-08-12,Tokyo-Central,Landing-Gear,1.0,1595.6910661193754
POS_04119,2024-12-18,Tokyo-Central,Signal-Booster,3.0,2777.7667772559466
POS_04120,2024-07-27,Berlin-West,Signal-Booster,7.0,1010.2416717526803
POS_04121,2024-10-02,London-HQ,Lithium-Cell,2.0,1045.745066621522
POS_04122,2024-09-11,Berlin-West,4K-Camera,5.0,2059.4271899592773
POS_04123,2024-09-02,Tokyo-Central,Falcon-Drone,8.0,1837.3561989110303
POS_04124,2024-11-02,Tokyo-Central,Falcon-Drone,1.0,776.2079404159753
POS_04125,2024-08-23,London-HQ,Landing-Gear,7.0,2049.8624495247936
POS_04126,2024-11-15,NYC-East,Signal-Booster,1.0,2204.2728842636907
POS_04127,2024-10-24,Paris-South,4K-Camera,6.0,286.1663750653296
POS_04128,2024-11-26,Berlin-West,Falcon-Drone,9.0,2277.3500185980474
POS_04129,2024-09-13,Berlin-West,4K-Camera,6.0,2072.803826933417
POS_04130,2024-09-26,Berlin-West,Falcon-Drone,6.0,493.55569149873804
POS_04131,2024-12-16,London-HQ,Signal-Booster,7.0,1078.5772482339542
POS_04132,2024-08-25,Berlin-West,Lithium-Cell,3.0,483.1538494441995
POS_04133,2024-09-20,Paris-South,Falcon-Drone,,1206.4646501206432
POS_04134,2024-12-04,Berlin-West,Falcon-Drone,3.0,961.6156842021699
POS_04135,2024-08-02,Paris-South,4K-Camera,6.0,1172.5418584456909
POS_04136,2024-12-27,London-HQ,Falcon-Drone,5.0,264.6328917827311
POS_04137,2024-12-27,Berlin-West,Landing-Gear,4.0,1288.6484005472757
POS_04138,2024-08-22,Tokyo-Central,4K-Camera,1.0,1529.867029580308
POS_04139,2024-11-07,London-HQ,Landing-Gear,4.0,328.5114371845359
POS_04140,2024-10-14,Tokyo-Central,Lithium-Cell,2.0,951.3893640795907
POS_04141,2024-12-22,NYC-East,4K-Camera,9.0,2134.3411818385393
POS_04142,2024-09-07,London-HQ,Landing-Gear,3.0,1529.4968840058928
POS_04143,2024-07-14,Tokyo-Central,Falcon-Drone,5.0,2087.0379750859365
POS_04144,2024-11-18,Berlin-West,4K-Camera,9.0,1729.6529188020827
POS_04145,2024-08-04,London-HQ,Falcon-Drone,8.0,1335.382281393802
POS_04146,2024-11-18,NYC-East,Landing-Gear,7.0,1296.9122085649524
POS_04147,2024-09-15,NYC-East,Signal-Booster,5.0,656.5048892399956
POS_04148,2024-08-26,London-HQ,Landing-Gear,7.0,465.5367602945731
POS_04149,2024-11-12,NYC-East,Lithium-Cell,9.0,444.8805860512374
POS_04150,2024-08-25,Berlin-West,Landing-Gear,2.0,1755.5857183335954
POS_04151,2024-07-16,Tokyo-Central,4K-Camera,9.0,2065.9687892125007
POS_04152,2024-07-07,Paris-South,Falcon-Drone,3.0,1895.9242395601648
POS_04153,2024-12-05,Tokyo-Central,4K-Camera,9.0,2377.9976213402447
POS_04154,2024-07-27,Tokyo-Central,Lithium-Cell,1.0,1532.7264927999956
POS_04155,2024-12-08,Berlin-West,Lithium-Cell,7.0,2722.577328967457
POS_04156,2024-07-17,Tokyo-Central,Controller-Pro,6.0,890.8677887918539
POS_04157,2024-11-25,Tokyo-Central,Falcon-Drone,9.0,240.34749112237307
POS_04158,2024-09-07,Tokyo-Central,Landing-Gear,1.0,2765.8278622720622
POS_04159,2024-08-19,Berlin-West,Lithium-Cell,8.0,983.8887580428748
POS_04160,2024-11-26,Tokyo-Central,Lithium-Cell,3.0,2124.7370556040764
POS_04161,2024-12-20,London-HQ,Signal-Booster,2.0,2391.5619345812815
POS_04162,2024-08-14,NYC-East,4K-Camera,2.0,964.4310754341789
POS_04163,2024-10-24,NYC-East,Signal-Booster,4.0,-44.13866302295588
POS_04164,2024-09-15,Paris-South,Controller-Pro,5.0,141.41265888225456
POS_04165,2024-07-04,Berlin-West,Landing-Gear,6.0,1130.5293644818573
POS_04166,2024-11-01,Tokyo-Central,Falcon-Drone,8.0,2180.667585811055
POS_04167,2024-08-28,Tokyo-Central,Lithium-Cell,7.0,1570.2633777171156
POS_04168,2024-08-03,NYC-East,Controller-Pro,7.0,49.08977048564978
POS_04169,2024-07-06,Paris-South,Landing-Gear,5.0,1666.095326595323
POS_04170,2024-07-11,Tokyo-Central,Signal-Booster,5.0,921.7181759827947
POS_04171,2024-12-23,NYC-East,4K-Camera,7.0,1156.849095830361
POS_04172,2024-11-25,Berlin-West,Signal-Booster,2.0,527.4137104416112
POS_04173,2024-09-06,London-HQ,4K-Camera,1.0,1584.583395903726
POS_04174,2024-07-25,NYC-East,Landing-Gear,,2087.1121648226767
POS_04175,2024-10-05,Paris-South,Signal-Booster,3.0,288.2381719537757
POS_04176,2024-12-22,NYC-East,4K-Camera,7.0,346.7570075589054
POS_04177,2024-09-08,Paris-South,4K-Camera,3.0,2419.5079619130724
POS_04178,2024-08-25,Berlin-West,4K-Camera,2.0,764.2356261832872
POS_04179,2024-09-17,Berlin-West,4K-Camera,1.0,1205.2235376113988
POS_04180,2024-11-26,Paris-South,4K-Camera,8.0,1840.6975303363954
POS_04181,2024-12-16,NYC-East,Signal-Booster,5.0,434.2602013156877
POS_04182,2024-08-11,NYC-East,Lithium-Cell,3.0,2757.209322093291
POS_04183,2024-07-21,London-HQ,4K-Camera,4.0,1600.089286029779
POS_04184,2024-10-22,Paris-South,Landing-Gear,4.0,1224.931695788353
POS_04185,2024-12-24,London-HQ,4K-Camera,9.0,1866.096467685796
POS_04186,2024-11-26,NYC-East,Signal-Booster,2.0,174.805179480439
POS_04187,2024-07-25,Tokyo-Central,Lithium-Cell,1.0,1329.933992194013
POS_04188,2024-08-29,Berlin-West,Lithium-Cell,6.0,811.9317789927006
POS_04189,2024-10-24,Tokyo-Central,Landing-Gear,,633.1745140071409
POS_04190,2024-10-17,Paris-South,Falcon-Drone,8.0,2299.233562656499
POS_04191,2024-08-22,NYC-East,4K-Camera,4.0,2974.5836509908836
POS_04192,2024-10-25,NYC-East,Controller-Pro,9.0,2209.2900516597606
POS_04193,2024-11-14,London-HQ,Signal-Booster,2.0,1551.1848772713097
POS_04194,2024-09-01,NYC-East,Controller-Pro,2.0,972.1515565006505
POS_04195,2024-08-15,NYC-East,Falcon-Drone,9.0,734.6756525423975
POS_04196,2024-08-25,NYC-East,Lithium-Cell,2.0,459.2587861958647
POS_04197,2024-07-08,Tokyo-Central,Landing-Gear,7.0,323.07181996596574
POS_04198,2024-08-26,Tokyo-Central,Signal-Booster,7.0,2433.475955457961
POS_04199,2024-07-22,London-HQ,4K-Camera,5.0,-32.760209454519455
POS_04200,2024-12-20,Berlin-West,4K-Camera,6.0,1731.848762288517
POS_04201,2024-07-19,London-HQ,Signal-Booster,4.0,2570.548474359899
POS_04202,2024-11-18,London-HQ,Controller-Pro,9.0,2914.299284112551
POS_04203,2024-12-03,NYC-East,Lithium-Cell,5.0,2804.638495329835
POS_04204,2024-12-07,Tokyo-Central,Controller-Pro,,2237.583742651348
POS_04205,2024-07-15,Tokyo-Central,4K-Camera,,2465.2943738829445
POS_04206,2024-07-02,London-HQ,Signal-Booster,8.0,2253.6848552117935
POS_04207,2024-12-11,NYC-East,Landing-Gear,2.0,2846.1182874898286
POS_04208,2024-12-11,NYC-East,Landing-Gear,1.0,509.13705713390027
POS_04209,2024-07-01,Berlin-West,Lithium-Cell,6.0,2128.8126062231954
POS_04210,2024-08-19,NYC-East,Controller-Pro,7.0,904.7084508025425
POS_04211,2024-08-01,Berlin-West,Lithium-Cell,1.0,2767.779135672164
POS_04212,2024-10-25,Berlin-West,Lithium-Cell,,305.140212649145
POS_04213,2024-11-25,Paris-South,Controller-Pro,2.0,1752.998456605142
POS_04214,2024-08-11,Berlin-West,4K-Camera,1.0,657.7728101806009
POS_04215,2024-11-16,Paris-South,4K-Camera,5.0,168.18293430284166
POS_04216,2024-11-05,London-HQ,4K-Camera,5.0,114.1511452224654
POS_04217,2024-11-08,Tokyo-Central,Signal-Booster,2.0,155.62746117529238
POS_04218,2024-08-29,Tokyo-Central,Landing-Gear,2.0,953.6377693453614
POS_04219,2024-07-16,London-HQ,Falcon-Drone,9.0,2522.6616355785272
POS_04220,2024-08-21,Tokyo-Central,Falcon-Drone,7.0,2292.8643994767103
POS_04221,2024-12-11,Tokyo-Central,4K-Camera,3.0,1738.5485003129902
POS_04222,2024-10-20,Tokyo-Central,Lithium-Cell,9.0,51.80777237118929
POS_04223,2024-11-10,NYC-East,Controller-Pro,3.0,783.8425679135016
POS_04224,2024-11-17,Paris-South,Signal-Booster,4.0,-60.40494898588682
POS_04225,2024-09-12,Berlin-West,4K-Camera,7.0,2984.9292280709487
POS_04226,2024-08-17,Paris-South,Signal-Booster,7.0,263.6214333761942
POS_04227,2024-08-01,Tokyo-Central,Landing-Gear,6.0,776.2137585467418
POS_04228,2024-11-15,NYC-East,Landing-Gear,2.0,635.6150066734399
POS_04229,2024-09-04,NYC-East,Landing-Gear,6.0,406.06738691703725
POS_04230,2024-10-31,NYC-East,Landing-Gear,4.0,1786.9250791016523
POS_04231,2024-12-03,Berlin-West,Controller-Pro,4.0,1190.9627953554495
POS_04232,2024-10-28,Berlin-West,4K-Camera,3.0,2003.7835944955796
POS_04233,2024-07-17,NYC-East,Landing-Gear,7.0,1059.6335932697295
POS_04234,2024-12-02,Tokyo-Central,4K-Camera,3.0,917.7537708147136
POS_04235,2024-10-05,Tokyo-Central,Lithium-Cell,3.0,2776.5353461748336
POS_04236,2024-07-25,London-HQ,Controller-Pro,6.0,2991.730465481297
POS_04237,2024-08-22,Paris-South,4K-Camera,3.0,2857.1858243228326
POS_04238,2024-09-01,Tokyo-Central,Landing-Gear,6.0,2288.0019929837654
POS_04239,2024-09-03,London-HQ,Landing-Gear,9.0,1636.6253500023356
POS_04240,2024-12-27,Berlin-West,Falcon-Drone,8.0,2455.5211997612364
POS_04241,2024-11-06,London-HQ,Lithium-Cell,2.0,791.3188576201746
POS_04242,2024-11-09,Tokyo-Central,Landing-Gear,2.0,2406.8636364551917
POS_04243,2024-11-13,Paris-South,4K-Camera,2.0,1012.8260936382869
POS_04244,2024-08-18,Tokyo-Central,Signal-Booster,6.0,1618.2366628694951
POS_04245,2024-11-22,Berlin-West,Landing-Gear,1.0,902.7808845818929
POS_04246,2024-12-23,Tokyo-Central,Signal-Booster,9.0,893.4435130994469
POS_04247,2024-07-02,London-HQ,Falcon-Drone,7.0,2718.7283429016784
POS_04248,2024-08-04,Tokyo-Central,Falcon-Drone,9.0,1275.8997736059491
POS_04249,2024-07-24,NYC-East,Signal-Booster,8.0,1301.8971419236243
POS_04250,2024-11-02,NYC-East,Landing-Gear,7.0,2449.1105829211842
POS_04251,2024-09-01,NYC-East,Controller-Pro,8.0,648.2029838205201
POS_04252,2024-11-10,Tokyo-Central,4K-Camera,1.0,2667.3785208766312
