TXN_ID,DATE,STORE_HUB,SKU_NAME,UNITS_SOLD,PRICE_TAG
RETAIL_04348,2024-07-13,NYC-FifthAve,MacBook Air M3,8.0,2830.5371940421633
RETAIL_04349,2024-10-12,Sydney-GeorgeSt,Apple Watch Ultra,5.0,68.59983106461937
RETAIL_04350,2024-12-16,London-RegentSt,Vision Pro,8.0,3992.850675561015
RETAIL_04351,2024-12-27,Tokyo-Ginza,MacBook Air M3,8.0,2887.7691442077526
RETAIL_04352,2024-09-06,Tokyo-Ginza,iPad Pro,8.0,251.20704427119756
RETAIL_04353,2024-09-14,Sydney-GeorgeSt,AirPods Max,7.0,2052.020129090199
RETAIL_04354,2024-12-12,London-RegentSt,MacBook Air M3,9.0,1282.6811908441189
RETAIL_04355,2024-11-15,Sydney-GeorgeSt,MacBook Air M3,1.0,1329.8155091631397
RETAIL_04356,2024-07-29,Tokyo-Ginza,Vision Pro,5.0,-396.9411870255556
RETAIL_04357,2024-12-11,Paris-Opera,Vision Pro,1.0,2428.87732201164
RETAIL_04358,2024-12-05,NYC-FifthAve,Apple Watch Ultra,8.0,3002.8275854052085
RETAIL_04359,2024-10-16,Sydney-GeorgeSt,AirPods Max,1.0,3478.4716395986106
RETAIL_04360,2024-07-20,Paris-Opera,iPad Pro,8.0,1090.613195496122
RETAIL_04361,2024-10-14,Sydney-GeorgeSt,Vision Pro,4.0,1208.1701853736274
RETAIL_04362,2024-10-11,NYC-FifthAve,iPhone 15 Pro,9.0,1370.0242444716118
RETAIL_04363,2024-08-17,Paris-Opera,MacBook Air M3,9.0,3990.4534252089616
RETAIL_04364,2024-12-19,Tokyo-Ginza,MacBook Air M3,8.0,274.6949096770461
RETAIL_04365,2024-11-18,Paris-Opera,iPad Pro,1.0,3812.171387853149
RETAIL_04366,2024-10-03,Tokyo-Ginza,iPad Pro,1.0,-44.77971422787891
RETAIL_04367,2024-08-30,Tokyo-Ginza,Vision Pro,7.0,-170.26589113345716
RETAIL_04368,2024-10-26,Tokyo-Ginza,iPhone 15 Pro,3.0,401.32940329016446
RETAIL_04369,2024-08-10,London-RegentSt,iPad Pro,4.0,1028.882329131151
RETAIL_04370,2024-09-25,Tokyo-Ginza,Apple Watch Ultra,6.0,-424.9947173524054
RETAIL_04371,2024-07-02,Sydney-GeorgeSt,AirPods Max,7.0,3856.3990611237687
RETAIL_04372,2024-09-02,NYC-FifthAve,iPhone 15 Pro,5.0,-31.627809258210675
RETAIL_04373,2024-12-19,Paris-Opera,iPad Pro,3.0,3609.320542012869
RETAIL_04374,2024-12-26,Paris-Opera,MacBook Air M3,5.0,1687.5865635106534
RETAIL_04375,2024-09-06,Tokyo-Ginza,iPad Pro,4.0,-259.2966828788811
RETAIL_04376,2024-10-17,London-RegentSt,iPad Pro,3.0,2988.1061463829906
RETAIL_04377,2024-09-18,Sydney-GeorgeSt,AirPods Max,9.0,2955.9571074510077
RETAIL_04378,2024-08-30,Tokyo-Ginza,AirPods Max,9.0,3852.9636555789657
RETAIL_04379,2024-12-25,Sydney-GeorgeSt,MacBook Air M3,1.0,2095.770122700907
RETAIL_04380,2024-11-19,Tokyo-Ginza,iPhone 15 Pro,6.0,3343.94324089034
RETAIL_04381,2024-08-05,Tokyo-Ginza,iPhone 15 Pro,8.0,1495.2351326299126
RETAIL_04382,2024-11-03,Paris-Opera,AirPods Max,9.0,2646.1814245251994
RETAIL_04383,2024-10-14,NYC-FifthAve,AirPods Max,6.0,2319.437438250059
RETAIL_04384,2024-12-15,Tokyo-Ginza,iPad Pro,2.0,3695.0767435801217
RETAIL_04385,2024-10-26,NYC-FifthAve,Vision Pro,4.0,2269.010089059686
RETAIL_04386,2024-12-15,Sydney-GeorgeSt,iPad Pro,6.0,2731.1427497795703
RETAIL_04387,2024-12-15,NYC-FifthAve,AirPods Max,4.0,1563.8195227296242
RETAIL_04388,2024-10-01,Paris-Opera,iPad Pro,,-36.65324379896998
RETAIL_04389,2024-07-23,Tokyo-Ginza,MacBook Air M3,1.0,601.4257947188121
RETAIL_04390,2024-09-03,London-RegentSt,MacBook Air M3,1.0,3272.9393588011594
RETAIL_04391,2024-12-08,Tokyo-Ginza,Vision Pro,5.0,1868.1253538051487
RETAIL_04392,2024-10-13,NYC-FifthAve,MacBook Air M3,2.0,328.5361433272956
RETAIL_04393,2024-10-23,NYC-FifthAve,AirPods Max,7.0,2166.8113092375634
RETAIL_04394,2024-09-01,Paris-Opera,Apple Watch Ultra,8.0,2444.413316581004
RETAIL_04395,2024-09-15,London-RegentSt,iPad Pro,2.0,-157.20004149555496
RETAIL_04396,2024-08-20,Tokyo-Ginza,Apple Watch Ultra,2.0,2785.828596949541
RETAIL_04397,2024-12-10,Paris-Opera,AirPods Max,3.0,2733.034457868843
RETAIL_04398,2024-11-22,London-RegentSt,Apple Watch Ultra,7.0,2446.2852531125486
RETAIL_04399,2024-10-24,Paris-Opera,Vision Pro,3.0,987.9391640131369
RETAIL_04400,2024-08-30,Tokyo-Ginza,Apple Watch Ultra,6.0,1084.2367117409499
RETAIL_04401,2024-10-11,Paris-Opera,Vision Pro,3.0,1074.545935789099
RETAIL_04402,2024-07-25,Sydney-GeorgeSt,Apple Watch Ultra,6.0,1681.3073137225952
RETAIL_04403,2024-07-14,Sydney-GeorgeSt,MacBook Air M3,2.0,86.45803504586024
RETAIL_04404,2024-07-22,NYC-FifthAve,iPhone 15 Pro,2.0,1938.3345883718039
RETAIL_04405,2024-08-16,London-RegentSt,iPhone 15 Pro,9.0,1255.9285284366435
RETAIL_04406,2024-12-25,Sydney-GeorgeSt,MacBook Air M3,9.0,2739.6988765722517
RETAIL_04407,2024-09-06,Paris-Opera,Apple Watch Ultra,9.0,2909.961257359733
RETAIL_04408,2024-07-02,NYC-FifthAve,iPad Pro,1.0,2625.9126190019806
RETAIL_04409,2024-08-17,London-RegentSt,iPhone 15 Pro,3.0,3858.472217524176
RETAIL_04410,2024-08-09,London-RegentSt,AirPods Max,6.0,2778.563180735465
RETAIL_04411,2024-09-21,London-RegentSt,MacBook Air M3,5.0,3245.6169088157417
RETAIL_04412,2024-07-03,Sydney-GeorgeSt,Apple Watch Ultra,7.0,3193.883123317466
RETAIL_04413,2024-11-03,NYC-FifthAve,Vision Pro,6.0,-382.625850789227
RETAIL_04414,2024-12-19,NYC-FifthAve,Vision Pro,3.0,2959.5928094756036
RETAIL_04415,2024-10-21,London-RegentSt,Apple Watch Ultra,5.0,1778.803283189744
RETAIL_04416,2024-10-08,NYC-FifthAve,iPhone 15 Pro,3.0,1582.551393021252
RETAIL_04417,2024-11-27,London-RegentSt,iPhone 15 Pro,4.0,3237.8983260765394
RETAIL_04418,2024-12-27,Paris-Opera,AirPods Max,2.0,-233.79675509919315
RETAIL_04419,2024-12-15,Paris-Opera,iPhone 15 Pro,3.0,3027.460980945468
RETAIL_04420,2024-07-18,Paris-Opera,AirPods Max,7.0,3874.0817791815025
RETAIL_04421,2024-11-30,NYC-FifthAve,AirPods Max,5.0,867.3838448410322
RETAIL_04422,2024-12-24,Tokyo-Ginza,iPhone 15 Pro,8.0,-86.01977411463787
RETAIL_04423,2024-11-21,Sydney-GeorgeSt,MacBook Air M3,6.0,-316.3911704081611
RETAIL_04424,2024-07-22,Sydney-GeorgeSt,iPad Pro,7.0,2277.162314502351
RETAIL_04425,2024-07-20,Tokyo-Ginza,iPad Pro,7.0,1636.1749102257072
RETAIL_04426,2024-07-19,Sydney-GeorgeSt,MacBook Air M3,9.0,2206.115401863942
RETAIL_04427,2024-10-03,NYC-FifthAve,iPad Pro,2.0,2658.4671404279397
RETAIL_04428,2024-07-20,Sydney-GeorgeSt,Vision Pro,1.0,667.6331163475515
RETAIL_04429,2024-12-15,Sydney-GeorgeSt,iPad Pro,7.0,1286.8417960916222
RETAIL_04430,2024-11-11,Sydney-GeorgeSt,iPad Pro,1.0,2679.446341582345
RETAIL_04431,2024-07-15,Sydney-GeorgeSt,AirPods Max,6.0,2862.348646361568
RETAIL_04432,2024-10-17,London-RegentSt,MacBook Air M3,1.0,1317.510765254283
RETAIL_04433,2024-07-22,Tokyo-Ginza,Vision Pro,9.0,3795.3747384546705
RETAIL_04434,2024-12-12,Paris-Opera,Vision Pro,6.0,1917.7481102048587
RETAIL_04435,2024-09-15,Tokyo-Ginza,AirPods Max,5.0,1733.5995477760948
RETAIL_04436,2024-12-01,Paris-Opera,Apple Watch Ultra,9.0,3454.9115583392677
RETAIL_04437,2024-09-10,Paris-Opera,MacBook Air M3,9.0,3452.8467375643727
RETAIL_04438,2024-07-29,Paris-Opera,Apple Watch Ultra,2.0,3794.8878461349377
RETAIL_04439,2024-11-07,Sydney-GeorgeSt,iPhone 15 Pro,6.0,2201.6138237662312
RETAIL_04440,2024-10-25,Sydney-GeorgeSt,Vision Pro,2.0,777.5191346402121
RETAIL_04441,2024-09-02,NYC-FifthAve,MacBook Air M3,8.0,1659.2739200543801
RETAIL_04442,2024-08-09,NYC-FifthAve,Vision Pro,8.0,-277.39159346050303
RETAIL_04443,2024-11-26,London-RegentSt,iPhone 15 Pro,,3154.550368600231
RETAIL_04444,2024-12-16,Sydney-GeorgeSt,Apple Watch Ultra,6.0,2542.212177667037
RETAIL_04445,2024-09-24,Sydney-GeorgeSt,iPad Pro,8.0,3241.089792382689
RETAIL_04446,2024-08-18,Tokyo-Ginza,Vision Pro,6.0,3962.5123595502864
RETAIL_04447,2024-08-07,NYC-FifthAve,AirPods Max,3.0,3482.760611456124
RETAIL_04448,2024-10-09,London-RegentSt,iPad Pro,2.0,1070.3523530415875
RETAIL_04449,2024-08-09,London-RegentSt,iPhone 15 Pro,7.0,2700.6357703578806
RETAIL_04450,2024-11-25,Sydney-GeorgeSt,AirPods Max,9.0,2371.6056669065674
RETAIL_04451,2024-09-24,Paris-Opera,iPad Pro,2.0,889.782996062123
RETAIL_04452,2024-11-28,Sydney-GeorgeSt,Apple Watch Ultra,4.0,-480.09002677743825
RETAIL_04453,2024-09-07,Paris-Opera,Vision Pro,3.0,3060.274149854352
RETAIL_04454,2024-07-22,Paris-Opera,AirPods Max,2.0,3440.586550333521
RETAIL_04455,2024-09-28,Paris-Opera,iPhone 15 Pro,3.0,-417.6266040852221
RETAIL_04456,2024-12-09,NYC-FifthAve,AirPods Max,2.0,3818.195474993603
RETAIL_04457,2024-11-10,Paris-Opera,iPad Pro,9.0,3806.781844890127
RETAIL_04458,2024-07-09,Paris-Opera,MacBook Air M3,1.0,662.249378737871
RETAIL_04459,2024-11-22,Paris-Opera,Vision Pro,1.0,1539.9686575331168
RETAIL_04460,2024-07-07,NYC-FifthAve,AirPods Max,9.0,105.72265533476389
RETAIL_04461,2024-10-27,Tokyo-Ginza,Vision Pro,7.0,-427.7428779648906
RETAIL_04462,2024-11-01,Sydney-GeorgeSt,Apple Watch Ultra,1.0,1351.090377646857
RETAIL_04463,2024-08-14,Paris-Opera,Apple Watch Ultra,2.0,3226.869647088833
RETAIL_04464,2024-07-30,Paris-Opera,MacBook Air M3,3.0,2614.79215685162
RETAIL_04465,2024-11-06,Sydney-GeorgeSt,iPad Pro,4.0,2884.9707864622164
RETAIL_04466,2024-12-15,Sydney-GeorgeSt,MacBook Air M3,5.0,1986.2510664041306
RETAIL_04467,2024-11-20,London-RegentSt,AirPods Max,2.0,2979.962405565079
RETAIL_04468,2024-08-20,Sydney-GeorgeSt,iPad Pro,1.0,295.73141601028317
RETAIL_04469,2024-08-18,NYC-FifthAve,AirPods Max,,3149.1105542339096
RETAIL_04470,2024-11-27,NYC-FifthAve,iPad Pro,8.0,2889.977135122199
RETAIL_04471,2024-11-30,Tokyo-Ginza,iPad Pro,1.0,1675.024402320902
RETAIL_04472,2024-09-24,Sydney-GeorgeSt,AirPods Max,4.0,3838.9729386455947
RETAIL_04473,2024-09-17,NYC-FifthAve,iPad Pro,1.0,986.0939711613812
RETAIL_04474,2024-10-02,Tokyo-Ginza,iPad Pro,1.0,3156.2740402841778
RETAIL_04475,2024-10-10,Paris-Opera,AirPods Max,7.0,1459.896225171025
RETAIL_04476,2024-09-24,Tokyo-Ginza,Apple Watch Ultra,5.0,3812.6065780542203
RETAIL_04477,2024-07-09,NYC-FifthAve,AirPods Max,8.0,3202.871110417368
RETAIL_04478,2024-11-09,Tokyo-Ginza,AirPods Max,8.0,3036.0017650077793
RETAIL_04479,2024-11-06,Paris-Opera,Apple Watch Ultra,8.0,1368.9175392397005
RETAIL_04480,2024-07-11,Tokyo-Ginza,MacBook Air M3,4.0,-190.52522454246207
RETAIL_04481,2024-10-21,NYC-FifthAve,MacBook Air M3,3.0,1280.2575888726465
RETAIL_04482,2024-12-13,London-RegentSt,Vision Pro,4.0,1703.2529407119214
RETAIL_04483,2024-11-09,Tokyo-Ginza,MacBook Air M3,1.0,1947.9957778661997
RETAIL_04484,2024-08-06,Paris-Opera,Vision Pro,2.0,3550.261709529114
RETAIL_04485,2024-12-09,London-RegentSt,iPhone 15 Pro,6.0,1497.6383274018074
RETAIL_04486,2024-08-05,Sydney-GeorgeSt,AirPods Max,2.0,2988.83959429549
RETAIL_04487,2024-08-07,Sydney-GeorgeSt,Vision Pro,7.0,530.9922198094669
RETAIL_04488,2024-07-06,Sydney-GeorgeSt,Vision Pro,8.0,2260.4066141525527
RETAIL_04489,2024-07-31,Tokyo-Ginza,iPhone 15 Pro,1.0,831.6441817217046
RETAIL_04490,2024-07-31,London-RegentSt,AirPods Max,6.0,-68.4624475418878
RETAIL_04491,2024-10-29,NYC-FifthAve,AirPods Max,9.0,2006.8358805528674
RETAIL_04492,2024-10-20,Tokyo-Ginza,iPhone 15 Pro,8.0,417.3165870206907
RETAIL_04493,2024-07-25,Tokyo-Ginza,iPhone 15 Pro,2.0,3804.529559159465
RETAIL_04494,2024-07-30,Paris-Opera,iPad Pro,6.0,2066.3255394394637
RETAIL_04495,2024-07-14,Sydney-GeorgeSt,MacBook Air M3,6.0,2564.5731732715562
RETAIL_04496,2024-10-17,Tokyo-Ginza,iPhone 15 Pro,3.0,564.3330465541158
RETAIL_04497,2024-11-23,Tokyo-Ginza,iPad Pro,3.0,2504.037989298132
RETAIL_04498,2024-11-04,London-RegentSt,Vision Pro,7.0,1452.6343906455359
RETAIL_04499,2024-10-16,Sydney-GeorgeSt,Vision Pro,2.0,1424.384411958643
RETAIL_04500,2024-09-03,Tokyo-Ginza,Apple Watch Ultra,4.0,2077.438533124363
RETAIL_04501,2024-08-15,Paris-Opera,Apple Watch Ultra,9.0,68.37777118355814
RETAIL_04502,2024-09-07,London-RegentSt,MacBook Air M3,2.0,-36.40542792035609
RETAIL_04503,2024-10-10,Paris-Opera,AirPods Max,8.0,1857.428227154151
RETAIL_04504,2024-08-10,NYC-FifthAve,MacBook Air M3,9.0,1856.6590446939276
RETAIL_04505,2024-10-26,Paris-Opera,iPad Pro,9.0,70.8187643673873
RETAIL_04506,2024-08-15,Paris-Opera,Apple Watch Ultra,4.0,-444.03635017902866
RETAIL_04507,2024-12-24,London-RegentSt,iPhone 15 Pro,4.0,-95.74304619040242
RETAIL_04508,2024-07-04,Paris-Opera,iPad Pro,6.0,1090.6231436331916
RETAIL_04509,2024-12-22,Paris-Opera,Vision Pro,6.0,3651.9974222683004
RETAIL_04510,2024-08-14,Paris-Opera,iPhone 15 Pro,7.0,-102.66273649987107
RETAIL_04511,2024-12-26,Sydney-GeorgeSt,AirPods Max,9.0,668.8521301131827
RETAIL_04512,2024-07-28,Tokyo-Ginza,Apple Watch Ultra,4.0,1986.0863430399459
RETAIL_04513,2024-07-27,Tokyo-Ginza,Apple Watch Ultra,2.0,3244.126498107648
RETAIL_04514,2024-11-28,Sydney-GeorgeSt,Vision Pro,1.0,372.48278459318794
RETAIL_04515,2024-11-24,Tokyo-Ginza,MacBook Air M3,9.0,-388.78728110856184
RETAIL_04516,2024-08-26,London-RegentSt,AirPods Max,5.0,1520.857052353339
RETAIL_04517,2024-08-28,Sydney-GeorgeSt,iPad Pro,2.0,3671.6147174030384
RETAIL_04518,2024-12-09,Sydney-GeorgeSt,Apple Watch Ultra,9.0,930.585958909993
RETAIL_04519,2024-12-16,Tokyo-Ginza,MacBook Air M3,3.0,3972.912630407186
RETAIL_04520,2024-11-23,London-RegentSt,Apple Watch Ultra,6.0,282.7801280988988
RETAIL_04521,2024-11-07,London-RegentSt,Apple Watch Ultra,2.0,8.55909125401439
RETAIL_04522,2024-10-26,Paris-Opera,Vision Pro,1.0,1983.6214676617324
RETAIL_04523,2024-10-19,Paris-Opera,MacBook Air M3,7.0,231.67684276174384
RETAIL_04524,2024-07-07,Sydney-GeorgeSt,iPhone 15 Pro,1.0,-373.3906438291289
RETAIL_04525,2024-07-16,NYC-FifthAve,Apple Watch Ultra,6.0,2071.3954645716285
RETAIL_04526,2024-12-06,Tokyo-Ginza,iPad Pro,9.0,-80.58414132084033
RETAIL_04527,2024-12-24,NYC-FifthAve,MacBook Air M3,1.0,3454.364624035641
RETAIL_04528,2024-11-06,Sydney-GeorgeSt,iPad Pro,3.0,1845.8804435361767
RETAIL_04529,2024-09-19,London-RegentSt,iPhone 15 Pro,3.0,647.0541041837419
RETAIL_04530,2024-12-18,Sydney-GeorgeSt,Vision Pro,1.0,3545.1741426291637
RETAIL_04531,2024-11-09,Sydney-GeorgeSt,MacBook Air M3,3.0,790.7431500932469
RETAIL_04532,2024-09-06,Paris-Opera,AirPods Max,8.0,3990.049207504234
RETAIL_04533,2024-10-29,NYC-FifthAve,Vision Pro,,2073.0816028994095
RETAIL_04534,2024-09-03,Paris-Opera,AirPods Max,1.0,720.0367195666656
RETAIL_04535,2024-11-13,London-RegentSt,AirPods Max,4.0,2272.177768940062
RETAIL_04536,2024-07-20,Paris-Opera,iPad Pro,8.0,3731.527865818204
RETAIL_04537,2024-12-13,London-RegentSt,Vision Pro,1.0,6.466075515302407
RETAIL_04538,2024-11-07,Paris-Opera,iPad Pro,1.0,316.51041704358704
RETAIL_04539,2024-08-15,Paris-Opera,iPad Pro,5.0,627.524792637196
RETAIL_04540,2024-09-29,London-RegentSt,MacBook Air M3,8.0,2461.343879901708
RETAIL_04541,2024-11-25,Paris-Opera,AirPods Max,1.0,3283.1289908057793
RETAIL_04542,2024-09-28,Sydney-GeorgeSt,AirPods Max,5.0,1808.3043476437879
RETAIL_04543,2024-07-08,Sydney-GeorgeSt,AirPods Max,2.0,-269.69918422434955
RETAIL_04544,2024-10-31,Tokyo-Ginza,iPhone 15 Pro,5.0,3456.450718427785
RETAIL_04545,2024-12-08,London-RegentSt,Vision Pro,8.0,3791.5042868056944
RETAIL_04546,2024-12-18,Paris-Opera,MacBook Air M3,6.0,-140.4607464736086
RETAIL_04547,2024-10-19,Sydney-GeorgeSt,iPhone 15 Pro,3.0,3161.3373151585606
RETAIL_04548,2024-11-14,Sydney-GeorgeSt,AirPods Max,9.0,2862.420533323474
RETAIL_04549,2024-10-01,Tokyo-Ginza,MacBook Air M3,9.0,763.6129984641184
RETAIL_04550,2024-09-02,Tokyo-Ginza,Apple Watch Ultra,6.0,1854.6043291520928
RETAIL_04551,2024-10-09,Paris-Opera,iPad Pro,6.0,635.864932933328
RETAIL_04552,2024-11-17,Sydney-GeorgeSt,Apple Watch Ultra,4.0,-453.2829201385422
RETAIL_04553,2024-09-13,Sydney-GeorgeSt,Vision Pro,9.0,-256.10797002979655
RETAIL_04554,2024-12-08,Paris-Opera,AirPods Max,6.0,2211.9719200756417
RETAIL_04555,2024-11-19,NYC-FifthAve,iPhone 15 Pro,4.0,2660.0417024374556
RETAIL_04556,2024-07-02,Paris-Opera,MacBook Air M3,3.0,920.4097573444851
RETAIL_04557,2024-12-21,Sydney-GeorgeSt,iPad Pro,6.0,3740.7897502636006
RETAIL_04558,2024-12-02,Tokyo-Ginza,iPad Pro,1.0,-231.92530503771195
RETAIL_04559,2024-07-10,Tokyo-Ginza,Vision Pro,5.0,-119.77367186902688
RETAIL_04560,2024-09-17,Tokyo-Ginza,Vision Pro,2.0,1875.3658325510928
RETAIL_04561,2024-07-30,NYC-FifthAve,Vision Pro,9.0,1722.4820241849661
RETAIL_04562,2024-10-13,Tokyo-Ginza,Vision Pro,7.0,574.708947740153
RETAIL_04563,2024-09-16,London-RegentSt,iPad Pro,2.0,2387.18697723556
RETAIL_04564,2024-12-09,NYC-FifthAve,AirPods Max,2.0,2174.900345215365
RETAIL_04565,2024-12-18,NYC-FifthAve,Apple Watch Ultra,5.0,3717.4727822999303
RETAIL_04566,2024-10-20,Sydney-GeorgeSt,Apple Watch Ultra,5.0,443.06561981128993
RETAIL_04567,2024-08-20,Sydney-GeorgeSt,iPad Pro,6.0,257.7011233755369
RETAIL_04568,2024-12-18,Paris-Opera,Apple Watch Ultra,4.0,322.661689942626
RETAIL_04569,2024-11-28,Sydney-GeorgeSt,AirPods Max,8.0,2002.0102425504629
RETAIL_04570,2024-07-20,Tokyo-Ginza,Apple Watch Ultra,7.0,2683.8871853151104
RETAIL_04571,2024-09-23,London-RegentSt,AirPods Max,8.0,515.2406415296358
RETAIL_04572,2024-10-28,Paris-Opera,iPhone 15 Pro,7.0,619.2092867398947
RETAIL_04573,2024-11-02,NYC-FifthAve,Vision Pro,8.0,289.387035583233
RETAIL_04574,2024-09-04,Sydney-GeorgeSt,MacBook Air M3,6.0,639.9370150257846
RETAIL_04575,2024-12-24,NYC-FifthAve,AirPods Max,1.0,2914.6038186445066
RETAIL_04576,2024-08-10,NYC-FifthAve,AirPods Max,3.0,2200.3420839466894
RETAIL_04577,2024-08-07,NYC-FifthAve,iPad Pro,1.0,3110.969618716971
RETAIL_04578,2024-09-24,Paris-Opera,Apple Watch Ultra,5.0,2165.505185266979
RETAIL_04579,2024-08-04,NYC-FifthAve,iPad Pro,8.0,2602.7510774805996
RETAIL_04580,2024-08-22,Sydney-GeorgeSt,AirPods Max,1.0,354.48152186560594
RETAIL_04581,2024-12-20,NYC-FifthAve,iPad Pro,5.0,622.955010741322
RETAIL_04582,2024-11-30,Paris-Opera,iPhone 15 Pro,5.0,3973.064773185397
RETAIL_04583,2024-12-07,London-RegentSt,iPhone 15 Pro,2.0,1328.7733337708526
RETAIL_04584,2024-09-02,Tokyo-Ginza,iPhone 15 Pro,1.0,-84.40698435218025
RETAIL_04585,2024-10-14,Paris-Opera,iPhone 15 Pro,2.0,3501.5922034902655
RETAIL_04586,2024-10-18,Tokyo-Ginza,Vision Pro,2.0,1123.845103857974
RETAIL_04587,2024-10-17,Sydney-GeorgeSt,Vision Pro,8.0,3812.1992787956033
RETAIL_04588,2024-10-18,London-RegentSt,Vision Pro,2.0,3710.6419342253166
RETAIL_04589,2024-08-12,London-RegentSt,MacBook Air M3,2.0,2756.0716050728306
RETAIL_04590,2024-07-21,Paris-Opera,Apple Watch Ultra,2.0,3752.9133278243107
RETAIL_04591,2024-11-25,Sydney-GeorgeSt,Apple Watch Ultra,5.0,1995.826761697655
RETAIL_04592,2024-12-13,London-RegentSt,iPhone 15 Pro,6.0,2546.526757492727
RETAIL_04593,2024-08-12,Sydney-GeorgeSt,iPhone 15 Pro,1.0,-411.3509029789479
RETAIL_04594,2024-09-26,NYC-FifthAve,iPad Pro,9.0,-217.96583529146733
RETAIL_04595,2024-09-03,Sydney-GeorgeSt,Apple Watch Ultra,,-490.7658131571146
RETAIL_04596,2024-12-05,London-RegentSt,iPhone 15 Pro,5.0,3131.687251217548
RETAIL_04597,2024-10-27,London-RegentSt,Apple Watch Ultra,1.0,993.4745706415506
RETAIL_04598,2024-07-22,Sydney-GeorgeSt,Apple Watch Ultra,6.0,3256.40098126287
RETAIL_04599,2024-11-26,Paris-Opera,iPhone 15 Pro,3.0,1058.7054428520626
RETAIL_04600,2024-11-03,Sydney-GeorgeSt,MacBook Air M3,7.0,-349.52649565203313
RETAIL_04601,2024-12-07,Tokyo-Ginza,MacBook Air M3,2.0,2383.8080480339872
RETAIL_04602,2024-08-29,London-RegentSt,Apple Watch Ultra,1.0,603.9750880057238
RETAIL_04603,2024-10-24,London-RegentSt,AirPods Max,6.0,1970.1150396169437
RETAIL_04604,2024-09-24,Sydney-GeorgeSt,iPhone 15 Pro,2.0,2919.4906364723247
RETAIL_04605,2024-07-10,NYC-FifthAve,Apple Watch Ultra,8.0,60.09607696496789
RETAIL_04606,2024-10-17,Sydney-GeorgeSt,AirPods Max,9.0,523.4637510164347
RETAIL_04607,2024-10-14,Sydney-GeorgeSt,Apple Watch Ultra,5.0,2231.431034896144
RETAIL_04608,2024-11-22,Sydney-GeorgeSt,AirPods Max,8.0,3021.498522619211
RETAIL_04609,2024-08-22,Paris-Opera,MacBook Air M3,3.0,3031.8635175004497
RETAIL_04610,2024-08-24,London-RegentSt,Vision Pro,8.0,1303.5592524302212
RETAIL_04611,2024-07-05,London-RegentSt,MacBook Air M3,3.0,2741.240109022833
RETAIL_04612,2024-12-03,Paris-Opera,Apple Watch Ultra,2.0,2332.7735389034146
RETAIL_04613,2024-12-17,London-RegentSt,MacBook Air M3,7.0,74.59470299725092
RETAIL_04614,2024-08-31,Sydney-GeorgeSt,iPad Pro,5.0,2786.4924019499567
RETAIL_04615,2024-08-30,Tokyo-Ginza,AirPods Max,1.0,1198.912890505062
RETAIL_04616,2024-07-05,London-RegentSt,iPad Pro,3.0,-113.99223633348902
RETAIL_04617,2024-09-18,London-RegentSt,iPhone 15 Pro,1.0,733.8940726594681
RETAIL_04618,2024-11-18,London-RegentSt,iPad Pro,5.0,431.9245397461301
RETAIL_04619,2024-11-20,NYC-FifthAve,MacBook Air M3,3.0,2349.863678349086
RETAIL_04620,2024-10-18,Paris-Opera,MacBook Air M3,,2344.190629244196
RETAIL_04621,2024-07-13,Tokyo-Ginza,MacBook Air M3,4.0,1581.7043224440267
RETAIL_04622,2024-10-19,Paris-Opera,iPad Pro,7.0,1073.6549885623883
RETAIL_04623,2024-08-03,NYC-FifthAve,Vision Pro,,147.59964691617722
RETAIL_04624,2024-07-03,NYC-FifthAve,iPad Pro,7.0,-57.20633480933441
RETAIL_04625,2024-12-01,Sydney-GeorgeSt,AirPods Max,3.0,2608.5382932282996
RETAIL_04626,2024-08-03,London-RegentSt,Apple Watch Ultra,3.0,565.5661554061076
RETAIL_04627,2024-11-10,NYC-FifthAve,iPhone 15 Pro,,308.87747389287586
RETAIL_04628,2024-08-04,Paris-Opera,iPhone 15 Pro,1.0,-113.92949519174454
RETAIL_04629,2024-09-16,Paris-Opera,iPhone 15 Pro,9.0,3681.8094172580213
RETAIL_04630,2024-10-23,Tokyo-Ginza,MacBook Air M3,,2186.0750090710876
RETAIL_04631,2024-12-10,Sydney-GeorgeSt,iPhone 15 Pro,3.0,244.48896223937925
RETAIL_04632,2024-09-14,London-RegentSt,Vision Pro,5.0,3097.195141839934
RETAIL_04633,2024-11-14,Tokyo-Ginza,iPhone 15 Pro,6.0,2877.747212827162
RETAIL_04634,2024-07-22,London-RegentSt,MacBook Air M3,1.0,1096.005697134794
RETAIL_04635,2024-11-14,NYC-FifthAve,AirPods Max,4.0,2482.821412458403
RETAIL_04636,2024-09-02,Tokyo-Ginza,iPhone 15 Pro,2.0,3261.179281978119
RETAIL_04637,2024-08-17,NYC-FifthAve,AirPods Max,3.0,759.0456065127319
RETAIL_04638,2024-12-05,Sydney-GeorgeSt,iPhone 15 Pro,6.0,461.3469729415326
RETAIL_04639,2024-11-08,Sydney-GeorgeSt,iPhone 15 Pro,6.0,3245.9070187086554
RETAIL_04640,2024-07-08,NYC-FifthAve,MacBook Air M3,1.0,2450.28880944688
RETAIL_04641,2024-09-15,Tokyo-Ginza,iPhone 15 Pro,8.0,2548.7030892674156
RETAIL_04642,2024-10-22,Paris-Opera,AirPods Max,5.0,217.9761018152999
RETAIL_04643,2024-09-12,Tokyo-Ginza,Vision Pro,7.0,-158.9346922293069
